0.007;9;0.94;89;75;16;1.42;51;10;909;0.28;1.68;15;0.104;0.303;0.562;0.47;6.7
0.007;9;0.94;89;75;16;1.42;51;10;909;0.28;1.68;79;0.167;0.303;0.562;0.47;6.7
0.007;9;0.94;89;75;16;1.42;51;10;909;0.28;1.68;79;0.104;0.364;0.562;0.47;6.7
0.007;9;0.94;89;75;16;1.42;51;10;909;0.28;1.68;79;0.104;0.303;0.424;0.47;6.7
0.007;9;0.94;89;75;16;1.42;51;10;909;0.28;1.68;79;0.104;0.303;0.562;0.48;6.85
0.0061;11;0.89;97;74;11;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.92
0.0063;11;0.89;97;74;11;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.96
0.0061;8;0.89;97;74;11;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;7.14
0.0061;11;0.9;97;74;11;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.96
0.0061;11;0.89;73;74;11;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.17
0.0061;11;0.89;97;85;11;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.92
0.0061;11;0.89;97;74;14;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.92
0.0061;11;0.89;97;74;11;1.35;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.54
0.0061;11;0.89;97;74;11;2.29;40;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.92
0.0061;11;0.89;97;74;11;2.29;45;9;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.92
